model,scenario,skill,brier,prev,auc,citl,slope,oe,ici,logloss,nb_0.01,nb_0.02,nb_0.05,nb_0.1,skill_lo,brier_lo,prev_lo,auc_lo,citl_lo,slope_lo,oe_lo,ici_lo,logloss_lo,nb_0.01_lo,nb_0.02_lo,nb_0.05_lo,nb_0.1_lo,skill_hi,brier_hi,prev_hi,auc_hi,citl_hi,slope_hi,oe_hi,ici_hi,logloss_hi,nb_0.01_hi,nb_0.02_hi,nb_0.05_hi,nb_0.1_hi
LR57-PS,S3,0.19452505110231844,0.15949328616924602,0.2719900863968068,0.7825060182047683,-0.0401082472502071,1.1279981305502607,0.9762456305357774,0.013078966153728652,0.47947138308745035,0.2646364509058654,0.25728456508338443,0.23784726098020623,0.20633041823460324,0.17104462585695876,0.14986561409737909,0.2519435900789243,0.7632936455672701,-0.1413909007413655,1.0479115621553297,0.9164449757166033,0.0021093213652560294,0.4551692148165764,0.2443874647261861,0.2368635161366066,0.21743758388736176,0.18744730519391598,0.2180054763476781,0.16912095824111295,0.29203658271468924,0.8017183908422665,0.06117440624095132,1.2080846989451917,1.0360462853549515,0.024048610942201273,0.5037735513583242,0.2848854370855447,0.27770561403016225,0.2582569380730507,0.2252135312752905
LR57-PS,S4,0.1902617155168398,0.16033747555527328,0.2719900863968068,0.7793000356204182,-0.05635521414173187,1.098356233365164,0.966913009707824,0.011057444514634097,0.4823046780335604,0.2646364509058654,0.25734120337144567,0.23739205558632395,0.20643586058886335,0.16634745932638872,0.15088906809043914,0.2519435900789243,0.7598839966294186,-0.1616332228637285,1.0195880087728149,0.905451409271985,0.0027700146796281622,0.4584088649377637,0.2443874647261861,0.2369465646420702,0.2167004827441644,0.1859550044043406,0.21417597170729086,0.16978588302010741,0.29203658271468924,0.7987160746114177,0.048922794580264765,1.177124457957513,1.028374610143663,0.01934487434964003,0.506200491129357,0.2848854370855447,0.27773584210082114,0.2580836284284835,0.2269167167733861
LR57-PS,S5,0.15027357904383998,0.16825558561268883,0.2719900863968068,0.7497694604196945,-0.04242301513322505,1.1059037183720908,0.9737574922060409,0.01087894553041786,0.5047386372774072,0.2646364509058654,0.2571327412212314,0.2335755510456335,0.20368960060028646,0.13039508263881602,0.15903049129347246,0.2519435900789243,0.7296586350107457,-0.1339988434710018,1.000923155115744,0.9173886024332596,-0.002780566408752681,0.4809197929152115,0.2443874647261861,0.23667713273359622,0.21347234270878554,0.1835053302237551,0.17015207544886393,0.1774806799319052,0.29203658271468924,0.7698802858286433,0.0491528132045517,1.2108842816284375,1.0301263819788222,0.024538457469588403,0.5285574816396029,0.2848854370855447,0.2775883497088666,0.2536787593824814,0.22387387097681782
LR57-PS,S6,0.19008103326415016,0.16037325271541136,0.2719900863968068,0.7791682748966829,-0.058103978525513494,1.1004482002875677,0.9658846262042704,0.010891244112829162,0.4823991820361144,0.2646364509058654,0.25734120337144567,0.23739205558632395,0.20687411420891727,0.1656994688459012,0.150878122447527,0.2519435900789243,0.7594617856829043,-0.16389094878673513,1.020219906766898,0.9041309160339467,0.003042845513582488,0.4584002448096869,0.2443874647261861,0.2369465646420702,0.2167004827441644,0.1863186928969331,0.21446259768239911,0.16986838298329573,0.29203658271468924,0.7988747641104615,0.04768299173570814,1.1806764938082375,1.027638336374594,0.018739642712075837,0.506398119262542,0.2848854370855447,0.27773584210082114,0.2580836284284835,0.22742953552090145
LR57-BASE,S0,0.19574236391126698,0.1592522442591769,0.2719900863968068,0.7833735254914365,-0.032516885815371564,1.1002443052011006,0.9808409036737453,0.012464077564663575,0.47852936710592003,0.2646364509058654,0.2573842265523835,0.23824971602834993,0.2063129471752901,0.1723018753706631,0.14956845629922205,0.2519435900789243,0.7643758979029089,-0.13407220599380354,1.022797651553251,0.9211155835659076,0.0012277810164892412,0.45397673312275166,0.2443874647261861,0.23698729525842055,0.2178898549458924,0.1867898350268864,0.21918285245187086,0.16893603221913173,0.29203658271468924,0.802371153079964,0.06903843436306042,1.1776909588489501,1.0405662237815831,0.02370037411283791,0.5030820010890884,0.2848854370855447,0.2777811578463465,0.25860957711080745,0.22583605932369383
LR57-BASE,S1,0.11639011749110639,0.17496489995850503,0.2719900863968068,0.746644967641663,0.41457503334893503,1.0773346407426676,1.3174865543306864,0.06698039655764595,0.5205928418930696,0.2646364509058654,0.2571327412212314,0.2360344597920414,0.20038527510882245,0.09392712269316422,0.16354829337424437,0.2519435900789243,0.7258953228671917,0.31992950016668575,0.9762804573214473,1.2369757052077897,0.04980005066719653,0.4912282995513442,0.2443874647261861,0.23667713273359622,0.2150696666926472,0.18029312043013582,0.13885311228904856,0.1863815065427657,0.29203658271468924,0.7673946124161343,0.5092205665311843,1.1783888241638878,1.3979974034535831,0.08416074244809538,0.5499573842347951,0.2848854370855447,0.2775883497088666,0.2569992528914356,0.2204774297875091
LR57-BASE,S2,0.1946868169672269,0.15946125467103545,0.2719900863968068,0.7826732048541626,-0.0033213130589858034,1.123190842279615,0.9980035984748651,0.015306529661773441,0.4792901427294634,0.2646364509058654,0.2572886898703923,0.23796573454364645,0.20587386345304665,0.17131942438101208,0.14953271577285412,0.2519435900789243,0.7632447705962316,-0.10347940019918504,1.042511016746437,0.9375960992780804,0.0017165533166849153,0.4541133382843759,0.2443874647261861,0.23688443867915818,0.21764349063888047,0.18655088386835447,0.2180542095534417,0.16938979356921677,0.29203658271468924,0.8021016391120935,0.09683677408121343,1.203870667812793,1.0584110976716499,0.028896506006861965,0.5044669471745509,0.2848854370855447,0.2776929410616264,0.25828797844841245,0.22519684303773882
LR57-BASE,S3,0.1952274340971054,0.159354206273414,0.2719900863968068,0.7830522666726247,0.00483565341521822,1.1218550032590866,1.0029143520300157,0.015423312972040757,0.4787270024825734,0.2646364509058654,0.2573842265523835,0.23824971602834993,0.20658195144009855,0.1715139344243044,0.1494432364960214,0.2519435900789243,0.7636055181094131,-0.09672574841235507,1.0413511579545147,0.9413736020951902,0.000611821386467681,0.45365331115317115,0.2443874647261861,0.23698729525842055,0.2178898549458924,0.18715694180536144,0.21894093376990642,0.16926517605080663,0.29203658271468924,0.8024990152358363,0.1063970552427915,1.2023588485636585,1.0644551019648412,0.030234804557613834,0.5038006938119757,0.2848854370855447,0.2777811578463465,0.25860957711080745,0.22600696107483567
LR57-BASE,S4,0.18396026795372866,0.16158523450896786,0.2719900863968068,0.7780636451318946,0.16486301584539786,1.0772812875119413,1.1064639733144497,0.03210502232526786,0.4846527992744847,0.2646391338273742,0.25759106071586646,0.2382655757129441,0.20631567675186555,0.16028538712428728,0.15137265601137465,0.2519435900789243,0.7585611238499005,0.061416160300525935,0.9992828367648018,1.0373114595536592,0.016139582621847108,0.45842923666490565,0.24439162101216166,0.23719652232476957,0.21763228655969769,0.18666779856170776,0.20763514878317005,0.17179781300656108,0.29203658271468924,0.7975661664138888,0.2683098713902698,1.1552797382590807,1.1756164870752401,0.04807046202868861,0.5108763618840637,0.2848866466425867,0.27798559910696335,0.2588988648661905,0.22596355494202333
LR57-BASE,S5,0.11015555584010528,0.1761994147337985,0.2719900863968068,0.7455575245299308,0.4421559910337443,1.1033321483887928,1.3460556121424896,0.0714428655494286,0.5237978524913044,0.2646364509058654,0.2571327412212314,0.23502120632217913,0.20028428078923716,0.08735207501952862,0.16453060805810235,0.2519435900789243,0.7247663035867714,0.34866660837443325,0.9991828110149202,1.2641677742042714,0.05409190962137703,0.4937868130894656,0.2443874647261861,0.23667713273359622,0.21492260227525845,0.18002330693073137,0.13295903666068193,0.18786822140949463,0.29203658271468924,0.7663487454730903,0.5356453736930553,1.2074814857626655,1.4279434500807078,0.08879382147748016,0.5538088918931432,0.2848854370855447,0.2775883497088666,0.2551198103690998,0.22054525464774294
